"No.","Time","Source","Destination","Protocol","Length","Time delta from previous captured frame","Info"
"2268","153.594698018","172.16.10.9","172.16.20.9","TCP","1093","0.002144569","5004  >  39686 [PSH, ACK] Seq=5055780 Ack=137 Win=43520 Len=1027 TSval=2165722018 TSecr=3655703406 [TCP segment of a reassembled PDU]"
"2270","153.602677775","172.16.10.9","172.16.20.9","TCP","4410","0.007655919","5004  >  39686 [PSH, ACK] Seq=5056807 Ack=137 Win=43520 Len=4344 TSval=2165722039 TSecr=3655703419 [TCP segment of a reassembled PDU]"
"2272","153.619754495","172.16.10.9","172.16.20.9","TCP","284","0.016670249","5004  >  39686 [PSH, ACK] Seq=5061151 Ack=137 Win=43520 Len=218 TSval=2165722039 TSecr=3655703419 [TCP segment of a reassembled PDU]"
"2274","153.735420370","172.16.10.9","172.16.20.9","TCP","4410","0.115239304","5004  >  39686 [PSH, ACK] Seq=5061369 Ack=137 Win=43520 Len=4344 TSval=2165722171 TSecr=3655703444 [TCP segment of a reassembled PDU]"
"2276","153.743277895","172.16.10.9","172.16.20.9","TCP","4410","0.007479314","5004  >  39686 [PSH, ACK] Seq=5065713 Ack=137 Win=43520 Len=4344 TSval=2165722171 TSecr=3655703444 [TCP segment of a reassembled PDU]"
"2278","153.761174429","172.16.10.9","172.16.20.9","TCP","4410","0.017870138","5004  >  39686 [PSH, ACK] Seq=5070057 Ack=137 Win=43520 Len=4344 TSval=2165722171 TSecr=3655703444 [TCP segment of a reassembled PDU]"
"2280","153.764317891","172.16.10.9","172.16.20.9","TCP","4410","0.003118269","5004  >  39686 [PSH, ACK] Seq=5074401 Ack=137 Win=43520 Len=4344 TSval=2165722179 TSecr=3655703567 [TCP segment of a reassembled PDU]"
"2282","153.772179538","172.16.10.9","172.16.20.9","TCP","5858","0.007839785","5004  >  39686 [PSH, ACK] Seq=5078745 Ack=137 Win=43520 Len=5792 TSval=2165722179 TSecr=3655703567 [TCP segment of a reassembled PDU]"
"2284","153.777157034","172.16.10.9","172.16.20.9","TCP","2962","0.003881966","5004  >  39686 [PSH, ACK] Seq=5084537 Ack=137 Win=43520 Len=2896 TSval=2165722201 TSecr=3655703588 [TCP segment of a reassembled PDU]"
"2286","153.780507770","172.16.10.9","172.16.20.9","TCP","1514","0.003318157","5004  >  39686 [ACK] Seq=5087433 Ack=137 Win=43520 Len=1448 TSval=2165722208 TSecr=3655703588 [TCP segment of a reassembled PDU]"
"2287","153.787889001","172.16.10.9","172.16.20.9","TCP","1514","0.007381231","5004  >  39686 [ACK] Seq=5088881 Ack=137 Win=43520 Len=1448 TSval=2165722213 TSecr=3655703601 [TCP segment of a reassembled PDU]"
"2289","153.788189490","172.16.10.9","172.16.20.9","TCP","2962","0.000036007","5004  >  39686 [PSH, ACK] Seq=5090329 Ack=137 Win=43520 Len=2896 TSval=2165722213 TSecr=3655703601 [TCP segment of a reassembled PDU]"
"2291","153.793436769","172.16.10.9","172.16.20.9","TCP","2962","0.005212096","5004  >  39686 [PSH, ACK] Seq=5093225 Ack=137 Win=43520 Len=2896 TSval=2165722216 TSecr=3655703601 [TCP segment of a reassembled PDU]"
"2293","153.805858170","172.16.10.9","172.16.20.9","TCP","2962","0.012397542","5004  >  39686 [PSH, ACK] Seq=5096121 Ack=137 Win=43520 Len=2896 TSval=2165722224 TSecr=3655703612 [TCP segment of a reassembled PDU]"
"2295","153.807589806","172.16.10.9","172.16.20.9","TCP","2962","0.001704355","5004  >  39686 [PSH, ACK] Seq=5099017 Ack=137 Win=43520 Len=2896 TSval=2165722229 TSecr=3655703617 [TCP segment of a reassembled PDU]"
"2297","153.812368995","172.16.10.9","172.16.20.9","TCP","2962","0.004749865","5004  >  39686 [PSH, ACK] Seq=5101913 Ack=137 Win=43520 Len=2896 TSval=2165722242 TSecr=3655703630 [TCP segment of a reassembled PDU]"
"2299","153.814271816","172.16.10.9","172.16.20.9","TCP","2962","0.001868758","5004  >  39686 [PSH, ACK] Seq=5104809 Ack=137 Win=43520 Len=2896 TSval=2165722244 TSecr=3655703631 [TCP segment of a reassembled PDU]"
"2301","153.832273680","172.16.10.9","172.16.20.9","TCP","2962","0.017978689","5004  >  39686 [PSH, ACK] Seq=5107705 Ack=137 Win=43520 Len=2896 TSval=2165722248 TSecr=3655703636 [TCP segment of a reassembled PDU]"
"2303","153.834150254","172.16.10.9","172.16.20.9","TCP","2962","0.001448250","5004  >  39686 [PSH, ACK] Seq=5110601 Ack=137 Win=43520 Len=2896 TSval=2165722250 TSecr=3655703638 [TCP segment of a reassembled PDU]"
"2305","153.838070930","172.16.10.9","172.16.20.9","TCP","2962","0.003886685","5004  >  39686 [PSH, ACK] Seq=5113497 Ack=137 Win=43520 Len=2896 TSval=2165722269 TSecr=3655703656 [TCP segment of a reassembled PDU]"
"2307","153.841633312","172.16.10.9","172.16.20.9","TCP","2962","0.003542584","5004  >  39686 [PSH, ACK] Seq=5116393 Ack=137 Win=43520 Len=2896 TSval=2165722270 TSecr=3655703658 [TCP segment of a reassembled PDU]"
"2309","153.843506132","172.16.10.9","172.16.20.9","TCP","281","0.001848489","5004  >  39686 [PSH, ACK] Seq=5119289 Ack=137 Win=43520 Len=215 TSval=2165722278 TSecr=3655703666 [TCP segment of a reassembled PDU]"
"2311","153.855594948","172.16.10.9","172.16.20.9","TCP","4410","0.012035636","5004  >  39686 [PSH, ACK] Seq=5119504 Ack=137 Win=43520 Len=4344 TSval=2165722291 TSecr=3655703667 [TCP segment of a reassembled PDU]"
"2313","153.874256650","172.16.10.9","172.16.20.9","TCP","3158","0.014324790","5004  >  39686 [PSH, ACK] Seq=5123848 Ack=137 Win=43520 Len=3092 TSval=2165722291 TSecr=3655703667 [TCP segment of a reassembled PDU]"
"2315","153.958638801","172.16.10.9","172.16.20.9","TCP","4410","0.084128529","5004  >  39686 [PSH, ACK] Seq=5126940 Ack=137 Win=43520 Len=4344 TSval=2165722394 TSecr=3655703698 [TCP segment of a reassembled PDU]"
"2317","153.963726331","172.16.10.9","172.16.20.9","TCP","4410","0.004672750","5004  >  39686 [PSH, ACK] Seq=5131284 Ack=137 Win=43520 Len=4344 TSval=2165722394 TSecr=3655703698 [TCP segment of a reassembled PDU]"
"2319","153.975192385","172.16.10.9","172.16.20.9","TCP","4410","0.011398371","5004  >  39686 [PSH, ACK] Seq=5135628 Ack=137 Win=43520 Len=4344 TSval=2165722395 TSecr=3655703698 [TCP segment of a reassembled PDU]"
"2321","153.981942225","172.16.10.9","172.16.20.9","TCP","4410","0.006693346","5004  >  39686 [PSH, ACK] Seq=5139972 Ack=137 Win=43520 Len=4344 TSval=2165722400 TSecr=3655703788 [TCP segment of a reassembled PDU]"
"2323","153.985636366","172.16.10.9","172.16.20.9","TCP","4410","0.003635896","5004  >  39686 [PSH, ACK] Seq=5144316 Ack=137 Win=43520 Len=4344 TSval=2165722411 TSecr=3655703799 [TCP segment of a reassembled PDU]"
"2325","153.989939110","172.16.10.9","172.16.20.9","TCP","4001","0.004255974","5004  >  39686 [PSH, ACK] Seq=5148660 Ack=137 Win=43520 Len=3935 TSval=2165722418 TSecr=3655703806 [TCP segment of a reassembled PDU]"
"2327","154.002084308","172.16.10.9","172.16.20.9","TCP","4410","0.012089356","5004  >  39686 [PSH, ACK] Seq=5152595 Ack=137 Win=43520 Len=4344 TSval=2165722438 TSecr=3655703814 [TCP segment of a reassembled PDU]"
"2329","154.005638208","172.16.10.9","172.16.20.9","TCP","2591","0.003153717","5004  >  39686 [PSH, ACK] Seq=5156939 Ack=137 Win=43520 Len=2525 TSval=2165722438 TSecr=3655703814 [TCP segment of a reassembled PDU]"
"2331","154.067667934","172.16.10.9","172.16.20.9","TCP","4410","0.061970667","5004  >  39686 [PSH, ACK] Seq=5159464 Ack=137 Win=43520 Len=4344 TSval=2165722503 TSecr=3655703830 [TCP segment of a reassembled PDU]"
"2333","154.070919528","172.16.10.9","172.16.20.9","TCP","123","0.002810869","5004  >  39686 [PSH, ACK] Seq=5163808 Ack=137 Win=43520 Len=57 TSval=2165722503 TSecr=3655703830 [TCP segment of a reassembled PDU]"
"2334","154.071035115","172.16.10.9","172.16.20.9","TCP","2962","0.000115587","5004  >  39686 [PSH, ACK] Seq=5163865 Ack=137 Win=43520 Len=2896 TSval=2165722504 TSecr=3655703830 [TCP segment of a reassembled PDU]"
"2336","154.073956744","172.16.10.9","172.16.20.9","TCP","916","0.002907045","5004  >  39686 [PSH, ACK] Seq=5166761 Ack=137 Win=43520 Len=850 TSval=2165722507 TSecr=3655703895 [TCP segment of a reassembled PDU]"
"2338","154.232255911","172.16.10.9","172.16.20.9","TCP","1639","0.157933296","5004  >  39686 [PSH, ACK] Seq=5167611 Ack=137 Win=43520 Len=1573 TSval=2165722668 TSecr=3655703898 [TCP segment of a reassembled PDU]"
"2339","154.232923592","172.16.10.9","172.16.20.9","TCP","7306","0.000667681","5004  >  39686 [PSH, ACK] Seq=5169184 Ack=137 Win=43520 Len=7240 TSval=2165722668 TSecr=3655703898 [TCP segment of a reassembled PDU]"
"2341","154.240538031","172.16.10.9","172.16.20.9","TCP","1514","0.000912704","5004  >  39686 [ACK] Seq=5176424 Ack=137 Win=43520 Len=1448 TSval=2165722668 TSecr=3655703898 [TCP segment of a reassembled PDU]"
"2342","154.241744320","172.16.10.9","172.16.20.9","TCP","7306","0.001206289","5004  >  39686 [PSH, ACK] Seq=5177872 Ack=137 Win=43520 Len=7240 TSval=2165722669 TSecr=3655703898 [TCP segment of a reassembled PDU]"
"2344","154.253784952","172.16.10.9","172.16.20.9","TCP","2962","0.012020319","5004  >  39686 [PSH, ACK] Seq=5185112 Ack=137 Win=43520 Len=2896 TSval=2165722678 TSecr=3655704066 [TCP segment of a reassembled PDU]"
"2346","154.255397787","172.16.10.9","172.16.20.9","TCP","5858","0.001588917","5004  >  39686 [PSH, ACK] Seq=5188008 Ack=137 Win=43520 Len=5792 TSval=2165722678 TSecr=3655704066 [TCP segment of a reassembled PDU]"
"2348","154.261413799","172.16.10.9","172.16.20.9","TCP","3395","0.005665225","5004  >  39686 [PSH, ACK] Seq=5193800 Ack=137 Win=43520 Len=3329 TSval=2165722690 TSecr=3655704078 [TCP segment of a reassembled PDU]"
"2350","154.337296044","172.16.10.9","172.16.20.9","TCP","5858","0.075849617","5004  >  39686 [PSH, ACK] Seq=5197129 Ack=137 Win=43520 Len=5792 TSval=2165722773 TSecr=3655704085 [TCP segment of a reassembled PDU]"
"2352","154.354211873","172.16.10.9","172.16.20.9","TCP","4274","0.016182193","5004  >  39686 [PSH, ACK] Seq=5202921 Ack=137 Win=43520 Len=4208 TSval=2165722773 TSecr=3655704085 [TCP segment of a reassembled PDU]"
"2354","154.357248364","172.16.10.9","172.16.20.9","TCP","5858","0.003012812","5004  >  39686 [PSH, ACK] Seq=5207129 Ack=137 Win=43520 Len=5792 TSval=2165722773 TSecr=3655704085 [TCP segment of a reassembled PDU]"
"2356","154.364009161","172.16.10.9","172.16.20.9","TCP","2962","0.005872131","5004  >  39686 [PSH, ACK] Seq=5212921 Ack=137 Win=43520 Len=2896 TSval=2165722790 TSecr=3655704178 [TCP segment of a reassembled PDU]"
"2358","154.368694233","172.16.10.9","172.16.20.9","TCP","4640","0.004662194","5004  >  39686 [PSH, ACK] Seq=5215817 Ack=137 Win=43520 Len=4574 TSval=2165722790 TSecr=3655704178 [TCP segment of a reassembled PDU]"
"2360","154.476194755","172.16.10.9","172.16.20.9","TCP","4410","0.105993201","5004  >  39686 [PSH, ACK] Seq=5220391 Ack=137 Win=43520 Len=4344 TSval=2165722912 TSecr=3655704194 [TCP segment of a reassembled PDU]"
"2362","154.487552841","172.16.10.9","172.16.20.9","TCP","4410","0.010647647","5004  >  39686 [PSH, ACK] Seq=5224735 Ack=137 Win=43520 Len=4344 TSval=2165722912 TSecr=3655704194 [TCP segment of a reassembled PDU]"
"2364","154.494529679","172.16.10.9","172.16.20.9","TCP","4410","0.006940042","5004  >  39686 [PSH, ACK] Seq=5229079 Ack=137 Win=43520 Len=4344 TSval=2165722913 TSecr=3655704300 [TCP segment of a reassembled PDU]"
"2366","154.497891136","172.16.10.9","172.16.20.9","TCP","4410","0.003196013","5004  >  39686 [PSH, ACK] Seq=5233423 Ack=137 Win=43520 Len=4344 TSval=2165722924 TSecr=3655704311 [TCP segment of a reassembled PDU]"
"2368","154.502172235","172.16.10.9","172.16.20.9","TCP","4410","0.004257906","5004  >  39686 [PSH, ACK] Seq=5237767 Ack=137 Win=43520 Len=4344 TSval=2165722931 TSecr=3655704318 [TCP segment of a reassembled PDU]"
"2370","154.507033577","172.16.10.9","172.16.20.9","TCP","4410","0.004829766","5004  >  39686 [PSH, ACK] Seq=5242111 Ack=137 Win=43520 Len=4344 TSval=2165722934 TSecr=3655704322 [TCP segment of a reassembled PDU]"
"2372","154.512909964","172.16.10.9","172.16.20.9","TCP","1550","0.005850914","5004  >  39686 [PSH, ACK] Seq=5246455 Ack=137 Win=43520 Len=1484 TSval=2165722943 TSecr=3655704331 [TCP segment of a reassembled PDU]"
"2374","154.544869633","172.16.10.9","172.16.20.9","TCP","4410","0.031926244","5004  >  39686 [PSH, ACK] Seq=5247939 Ack=137 Win=43520 Len=4344 TSval=2165722981 TSecr=3655704337 [TCP segment of a reassembled PDU]"
"2376","154.548461667","172.16.10.9","172.16.20.9","TCP","3540","0.003274692","5004  >  39686 [PSH, ACK] Seq=5252283 Ack=137 Win=43520 Len=3474 TSval=2165722981 TSecr=3655704337 [TCP segment of a reassembled PDU]"
"2378","154.551784228","172.16.10.9","172.16.20.9","TCP","4410","0.003293951","5004  >  39686 [PSH, ACK] Seq=5255757 Ack=137 Win=43520 Len=4344 TSval=2165722981 TSecr=3655704337 [TCP segment of a reassembled PDU]"
"2380","154.556676351","172.16.10.9","172.16.20.9","TCP","4410","0.004512057","5004  >  39686 [PSH, ACK] Seq=5260101 Ack=137 Win=43520 Len=4344 TSval=2165722981 TSecr=3655704337 [TCP segment of a reassembled PDU]"
"2382","154.564867637","172.16.10.9","172.16.20.9","TCP","196","0.008146056","5004  >  39686 [PSH, ACK] Seq=5264445 Ack=137 Win=43520 Len=130 TSval=2165722988 TSecr=3655704372 [TCP segment of a reassembled PDU]"
"2384","154.728187139","172.16.10.9","172.16.20.9","TCP","4410","0.162167760","5004  >  39686 [PSH, ACK] Seq=5264575 Ack=137 Win=43520 Len=4344 TSval=2165723164 TSecr=3655704390 [TCP segment of a reassembled PDU]"
"2386","154.731709302","172.16.10.9","172.16.20.9","TCP","4410","0.001800459","5004  >  39686 [PSH, ACK] Seq=5268919 Ack=137 Win=43520 Len=4344 TSval=2165723164 TSecr=3655704390 [TCP segment of a reassembled PDU]"
"2388","154.742573701","172.16.10.9","172.16.20.9","TCP","4410","0.010840145","5004  >  39686 [PSH, ACK] Seq=5273263 Ack=137 Win=43520 Len=4344 TSval=2165723164 TSecr=3655704390 [TCP segment of a reassembled PDU]"
"2390","154.747041511","172.16.10.9","172.16.20.9","TCP","4410","0.004416622","5004  >  39686 [PSH, ACK] Seq=5277607 Ack=137 Win=43520 Len=4344 TSval=2165723168 TSecr=3655704556 [TCP segment of a reassembled PDU]"
"2392","154.751722620","172.16.10.9","172.16.20.9","TCP","5858","0.004657591","5004  >  39686 [PSH, ACK] Seq=5281951 Ack=137 Win=43520 Len=5792 TSval=2165723168 TSecr=3655704556 [TCP segment of a reassembled PDU]"
"2394","154.756979067","172.16.10.9","172.16.20.9","TCP","5858","0.005180270","5004  >  39686 [PSH, ACK] Seq=5287743 Ack=137 Win=43520 Len=5792 TSval=2165723179 TSecr=3655704566 [TCP segment of a reassembled PDU]"
"2396","154.768738476","172.16.10.9","172.16.20.9","TCP","4410","0.011739838","5004  >  39686 [PSH, ACK] Seq=5293535 Ack=137 Win=43520 Len=4344 TSval=2165723188 TSecr=3655704571 [TCP segment of a reassembled PDU]"
"2398","154.774238945","172.16.10.9","172.16.20.9","TCP","1514","0.005460052","5004  >  39686 [ACK] Seq=5297879 Ack=137 Win=43520 Len=1448 TSval=2165723205 TSecr=3655704593 [TCP segment of a reassembled PDU]"
"2399","154.774499050","172.16.10.9","172.16.20.9","TCP","2962","0.000260105","5004  >  39686 [PSH, ACK] Seq=5299327 Ack=137 Win=43520 Len=2896 TSval=2165723205 TSecr=3655704593 [TCP segment of a reassembled PDU]"
"2401","154.778120820","172.16.10.9","172.16.20.9","TCP","2962","0.003582678","5004  >  39686 [PSH, ACK] Seq=5302223 Ack=137 Win=43520 Len=2896 TSval=2165723205 TSecr=3655704593 [TCP segment of a reassembled PDU]"
"2403","154.780547495","172.16.10.9","172.16.20.9","TCP","995","0.002410506","5004  >  39686 [PSH, ACK] Seq=5305119 Ack=137 Win=43520 Len=929 TSval=2165723210 TSecr=3655704598 [TCP segment of a reassembled PDU]"
"2405","154.793047769","172.16.10.9","172.16.20.9","TCP","4410","0.012431524","5004  >  39686 [PSH, ACK] Seq=5306048 Ack=137 Win=43520 Len=4344 TSval=2165723229 TSecr=3655704604 [TCP segment of a reassembled PDU]"
"2407","154.834788211","172.16.10.9","172.16.20.9","TCP","4410","0.041682646","5004  >  39686 [PSH, ACK] Seq=5310392 Ack=137 Win=43520 Len=4344 TSval=2165723229 TSecr=3655704604 [TCP segment of a reassembled PDU]"
"2409","154.838826242","172.16.10.9","172.16.20.9","TCP","1378","0.004015983","5004  >  39686 [PSH, ACK] Seq=5314736 Ack=137 Win=43520 Len=1312 TSval=2165723229 TSecr=3655704617 [TCP segment of a reassembled PDU]"
"2411","154.841288748","172.16.10.9","172.16.20.9","TCP","4410","0.002124229","5004  >  39686 [PSH, ACK] Seq=5316048 Ack=137 Win=43520 Len=4344 TSval=2165723270 TSecr=3655704617 [TCP segment of a reassembled PDU]"
"2413","154.848306279","172.16.10.9","172.16.20.9","TCP","592","0.006657906","5004  >  39686 [PSH, ACK] Seq=5320392 Ack=137 Win=43520 Len=526 TSval=2165723277 TSecr=3655704663 [TCP segment of a reassembled PDU]"
"2415","154.864256263","172.16.10.9","172.16.20.9","TCP","2962","0.012805186","5004  >  39686 [PSH, ACK] Seq=5320918 Ack=137 Win=43520 Len=2896 TSval=2165723300 TSecr=3655704675 [TCP segment of a reassembled PDU]"
"2417","154.865871126","172.16.10.9","172.16.20.9","TCP","2962","0.001448220","5004  >  39686 [PSH, ACK] Seq=5323814 Ack=137 Win=43520 Len=2896 TSval=2165723300 TSecr=3655704675 [TCP segment of a reassembled PDU]"
"2419","154.869009608","172.16.10.9","172.16.20.9","TCP","1102","0.003121993","5004  >  39686 [PSH, ACK] Seq=5326710 Ack=137 Win=43520 Len=1036 TSval=2165723300 TSecr=3655704675 [TCP segment of a reassembled PDU]"
"2421","154.967475035","172.16.10.9","172.16.20.9","TCP","4410","0.095117383","5004  >  39686 [PSH, ACK] Seq=5327746 Ack=137 Win=43520 Len=4344 TSval=2165723403 TSecr=3655704696 [TCP segment of a reassembled PDU]"
"2423","154.970615433","172.16.10.9","172.16.20.9","TCP","4410","0.002770996","5004  >  39686 [PSH, ACK] Seq=5332090 Ack=137 Win=43520 Len=4344 TSval=2165723403 TSecr=3655704696 [TCP segment of a reassembled PDU]"
"2425","154.977807581","172.16.10.9","172.16.20.9","TCP","4410","0.007168823","5004  >  39686 [PSH, ACK] Seq=5336434 Ack=137 Win=43520 Len=4344 TSval=2165723403 TSecr=3655704696 [TCP segment of a reassembled PDU]"
"2427","154.981237673","172.16.10.9","172.16.20.9","TCP","4410","0.003396961","5004  >  39686 [PSH, ACK] Seq=5340778 Ack=137 Win=43520 Len=4344 TSval=2165723407 TSecr=3655704794 [TCP segment of a reassembled PDU]"
"2429","154.985923380","172.16.10.9","172.16.20.9","TCP","4410","0.004674542","5004  >  39686 [PSH, ACK] Seq=5345122 Ack=137 Win=43520 Len=4344 TSval=2165723414 TSecr=3655704802 [TCP segment of a reassembled PDU]"
"2431","154.989976309","172.16.10.9","172.16.20.9","TCP","4410","0.004031787","5004  >  39686 [PSH, ACK] Seq=5349466 Ack=137 Win=43520 Len=4344 TSval=2165723417 TSecr=3655704805 [TCP segment of a reassembled PDU]"
"2433","154.994776225","172.16.10.9","172.16.20.9","TCP","4068","0.004777407","5004  >  39686 [PSH, ACK] Seq=5353810 Ack=137 Win=43520 Len=4002 TSval=2165723422 TSecr=3655704810 [TCP segment of a reassembled PDU]"
"2435","155.008310487","172.16.10.9","172.16.20.9","TCP","4008","0.013511743","5004  >  39686 [PSH, ACK] Seq=5357812 Ack=137 Win=43520 Len=3942 TSval=2165723444 TSecr=3655704819 [TCP segment of a reassembled PDU]"
"2437","155.011433694","172.16.10.9","172.16.20.9","TCP","4145","0.003108320","5004  >  39686 [PSH, ACK] Seq=5361754 Ack=137 Win=43520 Len=4079 TSval=2165723444 TSecr=3655704832 [TCP segment of a reassembled PDU]"
"2439","155.205625134","172.16.10.9","172.16.20.9","TCP","5858","0.194092354","5004  >  39686 [PSH, ACK] Seq=5365833 Ack=137 Win=43520 Len=5792 TSval=2165723641 TSecr=3655704835 [TCP segment of a reassembled PDU]"
"2441","155.220342212","172.16.10.9","172.16.20.9","TCP","4274","0.012812320","5004  >  39686 [PSH, ACK] Seq=5371625 Ack=137 Win=43520 Len=4208 TSval=2165723641 TSecr=3655704835 [TCP segment of a reassembled PDU]"
"2443","155.223276913","172.16.10.9","172.16.20.9","TCP","5858","0.002906751","5004  >  39686 [PSH, ACK] Seq=5375833 Ack=137 Win=43520 Len=5792 TSval=2165723642 TSecr=3655704835 [TCP segment of a reassembled PDU]"
"2445","155.234468560","172.16.10.9","172.16.20.9","TCP","2962","0.010595547","5004  >  39686 [PSH, ACK] Seq=5381625 Ack=137 Win=43520 Len=2896 TSval=2165723657 TSecr=3655705044 [TCP segment of a reassembled PDU]"
"2447","155.236292834","172.16.10.9","172.16.20.9","TCP","5858","0.001673455","5004  >  39686 [PSH, ACK] Seq=5384521 Ack=137 Win=43520 Len=5792 TSval=2165723657 TSecr=3655705044 [TCP segment of a reassembled PDU]"
"2449","155.242835116","172.16.10.9","172.16.20.9","TCP","3551","0.006265913","5004  >  39686 [PSH, ACK] Seq=5390313 Ack=137 Win=43520 Len=3485 TSval=2165723671 TSecr=3655705058 [TCP segment of a reassembled PDU]"
"2451","155.250575825","172.16.10.9","172.16.20.9","TCP","4054","0.007707540","5004  >  39686 [PSH, ACK] Seq=5393798 Ack=137 Win=43520 Len=3988 TSval=2165723686 TSecr=3655705067 [TCP segment of a reassembled PDU]"
"2453","155.341225214","172.16.10.9","172.16.20.9","TCP","4410","0.090634605","5004  >  39686 [PSH, ACK] Seq=5397786 Ack=137 Win=43520 Len=4344 TSval=2165723777 TSecr=3655705074 [TCP segment of a reassembled PDU]"
"2455","155.346937127","172.16.10.9","172.16.20.9","TCP","4410","0.005645070","5004  >  39686 [PSH, ACK] Seq=5402130 Ack=137 Win=43520 Len=4344 TSval=2165723777 TSecr=3655705074 [TCP segment of a reassembled PDU]"
"2457","155.357061738","172.16.10.9","172.16.20.9","TCP","1378","0.010101972","5004  >  39686 [PSH, ACK] Seq=5406474 Ack=137 Win=43520 Len=1312 TSval=2165723777 TSecr=3655705074 [TCP segment of a reassembled PDU]"
"2458","155.357063363","172.16.10.9","172.16.20.9","TCP","4410","0.000001625","5004  >  39686 [PSH, ACK] Seq=5407786 Ack=137 Win=43520 Len=4344 TSval=2165723777 TSecr=3655705074 [TCP segment of a reassembled PDU]"
"2460","155.364262041","172.16.10.9","172.16.20.9","TCP","4410","0.006208878","5004  >  39686 [PSH, ACK] Seq=5412130 Ack=137 Win=43520 Len=4344 TSval=2165723783 TSecr=3655705171 [TCP segment of a reassembled PDU]"
"2462","155.367515224","172.16.10.9","172.16.20.9","TCP","4410","0.003189802","5004  >  39686 [PSH, ACK] Seq=5416474 Ack=137 Win=43520 Len=4344 TSval=2165723794 TSecr=3655705182 [TCP segment of a reassembled PDU]"
"2464","155.372293775","172.16.10.9","172.16.20.9","TCP","434","0.004609845","5004  >  39686 [PSH, ACK] Seq=5420818 Ack=137 Win=43520 Len=368 TSval=2165723804 TSecr=3655705191 [TCP segment of a reassembled PDU]"
"2466","155.475945240","172.16.10.9","172.16.20.9","TCP","4410","0.103450639","5004  >  39686 [PSH, ACK] Seq=5421186 Ack=137 Win=43520 Len=4344 TSval=2165723912 TSecr=3655705196 [TCP segment of a reassembled PDU]"
"2468","155.491791582","172.16.10.9","172.16.20.9","TCP","4410","0.015629685","5004  >  39686 [PSH, ACK] Seq=5425530 Ack=137 Win=43520 Len=4344 TSval=2165723912 TSecr=3655705196 [TCP segment of a reassembled PDU]"
"2470","155.496131683","172.16.10.9","172.16.20.9","TCP","4410","0.004319631","5004  >  39686 [PSH, ACK] Seq=5429874 Ack=137 Win=43520 Len=4344 TSval=2165723912 TSecr=3655705196 [TCP segment of a reassembled PDU]"
"2472","155.500226729","172.16.10.9","172.16.20.9","TCP","4410","0.004060134","5004  >  39686 [PSH, ACK] Seq=5434218 Ack=137 Win=43520 Len=4344 TSval=2165723928 TSecr=3655705316 [TCP segment of a reassembled PDU]"
"2474","155.504577592","172.16.10.9","172.16.20.9","TCP","4410","0.004318286","5004  >  39686 [PSH, ACK] Seq=5438562 Ack=137 Win=43520 Len=4344 TSval=2165723932 TSecr=3655705320 [TCP segment of a reassembled PDU]"
"2476","155.527471158","172.16.10.9","172.16.20.9","TCP","659","0.022864674","5004  >  39686 [PSH, ACK] Seq=5442906 Ack=137 Win=43520 Len=593 TSval=2165723941 TSecr=3655705328 [TCP segment of a reassembled PDU]"
"2478","155.578539071","172.16.10.9","172.16.20.9","TCP","4410","0.050639347","5004  >  39686 [PSH, ACK] Seq=5443499 Ack=137 Win=43520 Len=4344 TSval=2165724014 TSecr=3655705352 [TCP segment of a reassembled PDU]"
"2480","155.581795465","172.16.10.9","172.16.20.9","TCP","3212","0.002789329","5004  >  39686 [PSH, ACK] Seq=5447843 Ack=137 Win=43520 Len=3146 TSval=2165724014 TSecr=3655705352 [TCP segment of a reassembled PDU]"
"2482","155.625037045","172.16.10.9","172.16.20.9","TCP","4410","0.043219205","5004  >  39686 [PSH, ACK] Seq=5450989 Ack=137 Win=43520 Len=4344 TSval=2165724061 TSecr=3655705406 [TCP segment of a reassembled PDU]"
"2484","155.630203322","172.16.10.9","172.16.20.9","TCP","4410","0.005115210","5004  >  39686 [PSH, ACK] Seq=5455333 Ack=137 Win=43520 Len=4344 TSval=2165724061 TSecr=3655705406 [TCP segment of a reassembled PDU]"
"2486","155.634018099","172.16.10.9","172.16.20.9","TCP","373","0.003800397","5004  >  39686 [PSH, ACK] Seq=5459677 Ack=137 Win=43520 Len=307 TSval=2165724061 TSecr=3655705449 [TCP segment of a reassembled PDU]"
"2488","155.714732253","172.16.10.9","172.16.20.9","TCP","5858","0.080636698","5004  >  39686 [PSH, ACK] Seq=5459984 Ack=137 Win=43520 Len=5792 TSval=2165724151 TSecr=3655705458 [TCP segment of a reassembled PDU]"
"2490","155.722566951","172.16.10.9","172.16.20.9","TCP","4274","0.007479470","5004  >  39686 [PSH, ACK] Seq=5465776 Ack=137 Win=43520 Len=4208 TSval=2165724151 TSecr=3655705458 [TCP segment of a reassembled PDU]"
"2492","155.731381791","172.16.10.9","172.16.20.9","TCP","5858","0.008791069","5004  >  39686 [PSH, ACK] Seq=5469984 Ack=137 Win=43520 Len=5792 TSval=2165724151 TSecr=3655705458 [TCP segment of a reassembled PDU]"
"2494","155.736476708","172.16.10.9","172.16.20.9","TCP","2962","0.004774049","5004  >  39686 [PSH, ACK] Seq=5475776 Ack=137 Win=43520 Len=2896 TSval=2165724159 TSecr=3655705546 [TCP segment of a reassembled PDU]"
